Year,Age,Sex,mx
1845,85,Male,0.20633
1845,86,Female,0.19462
1845,86,Male,0.22206
1845,87,Female,0.20970
1845,87,Male,0.23858
1845,88,Female,0.22563
1845,88,Male,0.25590
1845,89,Female,0.24242
1845,89,Male,0.27398
1845,90,Female,0.26005
1845,90,Male,0.29273
1845,91,Female,0.27851
1845,91,Male,0.31228
1845,92,Female,0.29774
1845,92,Male,0.33239
1845,93,Female,0.31776
1845,93,Male,0.35322
1845,94,Female,0.33846
1845,94,Male,0.37469
1845,95,Female,0.36008
1845,95,Male,0.39689
1845,96,Female,0.38227
1845,96,Male,0.42001
1845,97,Female,0.40470
1845,97,Male,0.44341
1845,98,Female,0.42796
1845,98,Male,0.46845
1845,99,Female,0.45214
1845,99,Male,0.49597
1845,100,Female,0.47678
1845,100,Male,0.52496
1845,101,Female,0.50254
1845,101,Male,0.55776
1845,102,Female,0.53388
1845,102,Male,0.60903
1845,103,Female,0.57330
1845,103,Male,0.67371
1845,104,Female,0.63267
1845,104,Male,0.78397
1845,105,Female,0.72857
1845,105,Male,1.21127
1845,106,Female,0.83067
1845,106,Male,6.00000
1845,107,Female,1.34328
1845,107,Male,NA
1845,108,Female,NA
1845,108,Male,NA
1845,109,Female,NA
1845,109,Male,NA
1845,110,Female,NA
1845,110,Male,NA
1846,0,Female,0.16457
1846,0,Male,0.20310
1846,1,Female,0.07425
1846,1,Male,0.07689
1846,2,Female,0.03778
1846,2,Male,0.03707
1846,3,Female,0.02370
1846,3,Male,0.02292
1846,4,Female,0.01679
1846,4,Male,0.01691
1846,5,Female,0.01227
1846,5,Male,0.01260
1846,6,Female,0.00950
1846,6,Male,0.00988
1846,7,Female,0.00750
1846,7,Male,0.00788
1846,8,Female,0.00606
1846,8,Male,0.00638
1846,9,Female,0.00523
1846,9,Male,0.00544
1846,10,Female,0.00496
1846,10,Male,0.00502
1846,11,Female,0.00498
1846,11,Male,0.00491
1846,12,Female,0.00521
1846,12,Male,0.00500
1846,13,Female,0.00558
1846,13,Male,0.00521
1846,14,Female,0.00608
1846,14,Male,0.00555
1846,15,Female,0.00664
1846,15,Male,0.00603
1846,16,Female,0.00718
1846,16,Male,0.00656
1846,17,Female,0.00779
1846,17,Male,0.00714
1846,18,Female,0.00840
1846,18,Male,0.00779
1846,19,Female,0.00897
1846,19,Male,0.00855
1846,20,Female,0.00945
1846,20,Male,0.00937
1846,21,Female,0.00985
1846,21,Male,0.01002
1846,22,Female,0.01014
1846,22,Male,0.01040
1846,23,Female,0.01030
1846,23,Male,0.01056
1846,24,Female,0.01024
1846,24,Male,0.01053
1846,25,Female,0.01001
1846,25,Male,0.01033
1846,26,Female,0.00989
1846,26,Male,0.01012
1846,27,Female,0.00986
1846,27,Male,0.00996
1846,28,Female,0.00991
1846,28,Male,0.00991
1846,29,Female,0.01012
1846,29,Male,0.00998
1846,30,Female,0.01051
1846,30,Male,0.01016
1846,31,Female,0.01080
1846,31,Male,0.01033
1846,32,Female,0.01091
1846,32,Male,0.01046
1846,33,Female,0.01099
1846,33,Male,0.01060
1846,34,Female,0.01105
1846,34,Male,0.01073
1846,35,Female,0.01110
1846,35,Male,0.01085
1846,36,Female,0.01120
1846,36,Male,0.01106
1846,37,Female,0.01138
1846,37,Male,0.01139
1846,38,Female,0.01165
1846,38,Male,0.01180
1846,39,Female,0.01217
1846,39,Male,0.01246
1846,40,Female,0.01300
1846,40,Male,0.01338
1846,41,Female,0.01361
1846,41,Male,0.01410
1846,42,Female,0.01382
1846,42,Male,0.01450
1846,43,Female,0.01392
1846,43,Male,0.01478
1846,44,Female,0.01372
1846,44,Male,0.01479
1846,45,Female,0.01322
1846,45,Male,0.01454
1846,46,Female,0.01305
1846,46,Male,0.01457
1846,47,Female,0.01330
1846,47,Male,0.01498
1846,48,Female,0.01379
1846,48,Male,0.01564
1846,49,Female,0.01484
1846,49,Male,0.01691
1846,50,Female,0.01647
1846,50,Male,0.01890
1846,51,Female,0.01784
1846,51,Male,0.02057
1846,52,Female,0.01866
1846,52,Male,0.02148
1846,53,Female,0.01932
1846,53,Male,0.02217
1846,54,Female,0.01949
1846,54,Male,0.02237
1846,55,Female,0.01911
1846,55,Male,0.02214
1846,56,Female,0.01932
1846,56,Male,0.02247
1846,57,Female,0.02044
1846,57,Male,0.02358
1846,58,Female,0.02195
1846,58,Male,0.02511
1846,59,Female,0.02482
1846,59,Male,0.02817
1846,60,Female,0.02967
1846,60,Male,0.03359
1846,61,Female,0.03400
1846,61,Male,0.03842
1846,62,Female,0.03679
1846,62,Male,0.04123
1846,63,Female,0.03961
1846,63,Male,0.04403
1846,64,Female,0.04085
1846,64,Male,0.04516
1846,65,Female,0.04023
1846,65,Male,0.04439
1846,66,Female,0.04143
1846,66,Male,0.04557
1846,67,Female,0.04475
1846,67,Male,0.04897
1846,68,Female,0.04848
1846,68,Male,0.05283
1846,69,Female,0.05466
1846,69,Male,0.05958
1846,70,Female,0.06489
1846,70,Male,0.07148
1846,71,Female,0.07401
1846,71,Male,0.08233
1846,72,Female,0.08006
1846,72,Male,0.08902
1846,73,Female,0.08648
1846,73,Male,0.09615
1846,74,Female,0.09150
1846,74,Male,0.10119
1846,75,Female,0.09422
1846,75,Male,0.10322
1846,76,Female,0.09930
1846,76,Male,0.10854
1846,77,Female,0.10766
1846,77,Male,0.11789
1846,78,Female,0.11643
1846,78,Male,0.12793
1846,79,Female,0.12949
1846,79,Male,0.14218
1846,80,Female,0.12710
1846,80,Male,0.14387
1846,81,Female,0.13909
1846,81,Male,0.15829
1846,82,Female,0.15212
1846,82,Male,0.17451
1846,83,Female,0.16824
1846,83,Male,0.19461
1846,84,Female,0.18597
1846,84,Male,0.21769
1846,85,Female,0.19599
1846,85,Male,0.21905
1846,86,Female,0.21271
1846,86,Male,0.23647
1846,87,Female,0.23078
1846,87,Male,0.25492
1846,88,Female,0.25030
1846,88,Male,0.27444
1846,89,Female,0.27135
1846,89,Male,0.29505
1846,90,Female,0.29404
1846,90,Male,0.31674
1846,91,Female,0.31836
1846,91,Male,0.33935
1846,92,Female,0.34462
1846,92,Male,0.36330
1846,93,Female,0.37274
1846,93,Male,0.38810
1846,94,Female,0.40295
1846,94,Male,0.41416
1846,95,Female,0.43534
1846,95,Male,0.44138
1846,96,Female,0.47048
1846,96,Male,0.47014
1846,97,Female,0.50817
1846,97,Male,0.50073
1846,98,Female,0.54776
1846,98,Male,0.53258
1846,99,Female,0.59128
1846,99,Male,0.56775
1846,100,Female,0.63915
1846,100,Male,0.60916
1846,101,Female,0.69003
1846,101,Male,0.65506
1846,102,Female,0.74756
1846,102,Male,0.71227
1846,103,Female,0.82590
1846,103,Male,0.82449
1846,104,Female,0.93849
1846,104,Male,0.99901
1846,105,Female,1.14513
1846,105,Male,1.40241
1846,106,Female,1.63550
1846,106,Male,6.00000
1846,107,Female,2.47934
1846,107,Male,NA
1846,108,Female,6.00000
1846,108,Male,NA
1846,109,Female,NA
1846,109,Male,NA
1846,110,Female,NA
1846,110,Male,NA
1847,0,Female,0.15865
1847,0,Male,0.19601
1847,1,Female,0.07047
1847,1,Male,0.07287
1847,2,Female,0.03937
1847,2,Male,0.04081
1847,3,Female,0.02763
1847,3,Male,0.02769
1847,4,Female,0.02029
1847,4,Male,0.02004
1847,5,Female,0.01515
1847,5,Male,0.01522
1847,6,Female,0.01136
1847,6,Male,0.01171
1847,7,Female,0.00861
1847,7,Male,0.00911
1847,8,Female,0.00681
1847,8,Male,0.00733
1847,9,Female,0.00582
1847,9,Male,0.00622
1847,10,Female,0.00557
1847,10,Male,0.00571
1847,11,Female,0.00550
1847,11,Male,0.00543
1847,12,Female,0.00563
1847,12,Male,0.00539
1847,13,Female,0.00600
1847,13,Male,0.00559
1847,14,Female,0.00652
1847,14,Male,0.00599
1847,15,Female,0.00715
1847,15,Male,0.00655
1847,16,Female,0.00766
1847,16,Male,0.00716
1847,17,Female,0.00813
1847,17,Male,0.00780
1847,18,Female,0.00871
1847,18,Male,0.00850
1847,19,Female,0.00930
1847,19,Male,0.00926
1847,20,Female,0.00986
1847,20,Male,0.01009
1847,21,Female,0.01030
1847,21,Male,0.01083
1847,22,Female,0.01066
1847,22,Male,0.01132
1847,23,Female,0.01091
1847,23,Male,0.01148
1847,24,Female,0.01104
1847,24,Male,0.01140
1847,25,Female,0.01103
1847,25,Male,0.01115
1847,26,Female,0.01099
1847,26,Male,0.01092
1847,27,Female,0.01103
1847,27,Male,0.01072
1847,28,Female,0.01113
1847,28,Male,0.01060
1847,29,Female,0.01130
1847,29,Male,0.01060
1847,30,Female,0.01163
1847,30,Male,0.01077
1847,31,Female,0.01215
1847,31,Male,0.01104
1847,32,Female,0.01256
1847,32,Male,0.01134
1847,33,Female,0.01276
1847,33,Male,0.01163
1847,34,Female,0.01290
1847,34,Male,0.01194
1847,35,Female,0.01300
1847,35,Male,0.01226
1847,36,Female,0.01308
1847,36,Male,0.01253
1847,37,Female,0.01320
1847,37,Male,0.01286
1847,38,Female,0.01343
1847,38,Male,0.01333
1847,39,Female,0.01375
1847,39,Male,0.01389
1847,40,Female,0.01434
1847,40,Male,0.01470
1847,41,Female,0.01524
1847,41,Male,0.01575
1847,42,Female,0.01587
1847,42,Male,0.01658
1847,43,Female,0.01609
1847,43,Male,0.01705
1847,44,Female,0.01617
1847,44,Male,0.01738
1847,45,Female,0.01596
1847,45,Male,0.01741
1847,46,Female,0.01550
1847,46,Male,0.01722
1847,47,Female,0.01539
1847,47,Male,0.01734
1847,48,Female,0.01577
1847,48,Male,0.01790
1847,49,Female,0.01647
1847,49,Male,0.01878
1847,50,Female,0.01784
1847,50,Male,0.02042
1847,51,Female,0.01988
1847,51,Male,0.02288
1847,52,Female,0.02161
1847,52,Male,0.02495
1847,53,Female,0.02273
1847,53,Male,0.02617
1847,54,Female,0.02371
1847,54,Male,0.02716
1847,55,Female,0.02411
1847,55,Male,0.02758
1847,56,Female,0.02380
1847,56,Male,0.02751
1847,57,Female,0.02420
1847,57,Male,0.02813
1847,58,Female,0.02573
1847,58,Male,0.02968
1847,59,Female,0.02775
1847,59,Male,0.03176
1847,60,Female,0.03139
1847,60,Male,0.03569
1847,61,Female,0.03717
1847,61,Male,0.04228
1847,62,Female,0.04220
1847,62,Male,0.04804
1847,63,Female,0.04558
1847,63,Male,0.05151
1847,64,Female,0.04899
1847,64,Male,0.05497
1847,65,Female,0.05063
1847,65,Male,0.05653
1847,66,Female,0.05017
1847,66,Male,0.05592
1847,67,Female,0.05177
1847,67,Male,0.05753
1847,68,Female,0.05580
1847,68,Male,0.06166
1847,69,Female,0.06044
1847,69,Male,0.06644
1847,70,Female,0.06801
1847,70,Male,0.07469
1847,71,Female,0.08003
1847,71,Male,0.08877
1847,72,Female,0.09081
1847,72,Male,0.10161
1847,73,Female,0.09879
1847,73,Male,0.11016
1847,74,Female,0.10755
1847,74,Male,0.11952
1847,75,Female,0.11505
1847,75,Male,0.12685
1847,76,Female,0.11997
1847,76,Male,0.13108
1847,77,Female,0.12765
1847,77,Male,0.13917
1847,78,Female,0.13929
1847,78,Male,0.15186
1847,79,Female,0.15143
1847,79,Male,0.16547
1847,80,Female,0.15105
1847,80,Male,0.16949
1847,81,Female,0.16539
1847,81,Male,0.18678
1847,82,Female,0.18126
1847,82,Male,0.20644
1847,83,Female,0.19803
1847,83,Male,0.22840
1847,84,Female,0.21846
1847,84,Male,0.25568
1847,85,Female,0.22662
1847,85,Male,0.25601
1847,86,Female,0.24387
1847,86,Male,0.27568
1847,87,Female,0.26198
1847,87,Male,0.29639
1847,88,Female,0.28076
1847,88,Male,0.31788
1847,89,Female,0.30024
1847,89,Male,0.34030
1847,90,Female,0.32038
1847,90,Male,0.36345
1847,91,Female,0.34102
1847,91,Male,0.38729
1847,92,Female,0.36180
1847,92,Male,0.41134
1847,93,Female,0.38319
1847,93,Male,0.43652
1847,94,Female,0.40463
1847,94,Male,0.46157
1847,95,Female,0.42628
1847,95,Male,0.48723
1847,96,Female,0.44797
1847,96,Male,0.51343
1847,97,Female,0.47048
1847,97,Male,0.54054
1847,98,Female,0.49309
1847,98,Male,0.56961
1847,99,Female,0.51503
1847,99,Male,0.59910
1847,100,Female,0.53872
1847,100,Male,0.63394
1847,101,Female,0.56576
1847,101,Male,0.67912
1847,102,Female,0.59386
1847,102,Male,0.73438
1847,103,Female,0.62843
1847,103,Male,0.82156
1847,104,Female,0.69596
1847,104,Male,1.07090
1847,105,Female,0.83940
1847,105,Male,1.72632
1847,106,Female,1.32719
1847,106,Male,6.00000
1847,107,Female,6.00000
1847,107,Male,NA
1847,108,Female,NA
1847,108,Male,NA
1847,109,Female,NA
1847,109,Male,NA
1847,110,Female,NA
1847,110,Male,NA
1848,0,Female,0.15447
1848,0,Male,0.19174
1848,1,Female,0.06578
1848,1,Male,0.06886
1848,2,Female,0.04101
1848,2,Male,0.04103
1848,3,Female,0.02880
1848,3,Male,0.02861
1848,4,Female,0.02161
1848,4,Male,0.02234
1848,5,Female,0.01640
1848,5,Male,0.01725
1848,6,Female,0.01223
1848,6,Male,0.01299
1848,7,Female,0.00891
1848,7,Male,0.00950
1848,8,Female,0.00673
1848,8,Male,0.00716
1848,9,Female,0.00564
1848,9,Male,0.00589
1848,10,Female,0.00545
1848,10,Male,0.00548
1848,11,Female,0.00549
1848,11,Male,0.00531
1848,12,Female,0.00557
1848,12,Male,0.00523
1848,13,Female,0.00583
1848,13,Male,0.00535
1848,14,Female,0.00630
1848,14,Male,0.00566
1848,15,Female,0.00688
1848,15,Male,0.00609
1848,16,Female,0.00744
1848,16,Male,0.00659
1848,17,Female,0.00781
1848,17,Male,0.00713
1848,18,Female,0.00817
1848,18,Male,0.00774
1848,19,Female,0.00869
1848,19,Male,0.00843
1848,20,Female,0.00923
1848,20,Male,0.00919
1848,21,Female,0.00970
1848,21,Male,0.00988
1848,22,Female,0.01005
1848,22,Male,0.01042
1848,23,Female,0.01029
1848,23,Male,0.01069
1848,24,Female,0.01039
1848,24,Male,0.01065
1848,25,Female,0.01038
1848,25,Male,0.01041
1848,26,Female,0.01036
1848,26,Male,0.01020
1848,27,Female,0.01038
1848,27,Male,0.01006
1848,28,Female,0.01044
1848,28,Male,0.00994
1848,29,Female,0.01051
1848,29,Male,0.00988
1848,30,Female,0.01066
1848,30,Male,0.00994
1848,31,Female,0.01096
1848,31,Male,0.01014
1848,32,Female,0.01142
1848,32,Male,0.01044
1848,33,Female,0.01179
1848,33,Male,0.01075
1848,34,Female,0.01199
1848,34,Male,0.01106
1848,35,Female,0.01214
1848,35,Male,0.01137
1848,36,Female,0.01224
1848,36,Male,0.01163
1848,37,Female,0.01230
1848,37,Male,0.01184
1848,38,Female,0.01240
1848,38,Male,0.01212
1848,39,Female,0.01260
1848,39,Male,0.01252
1848,40,Female,0.01289
1848,40,Male,0.01302
1848,41,Female,0.01339
1848,41,Male,0.01373
1848,42,Female,0.01409
1848,42,Male,0.01462
1848,43,Female,0.01456
1848,43,Male,0.01532
1848,44,Female,0.01467
1848,44,Male,0.01572
1848,45,Female,0.01467
1848,45,Male,0.01601
1848,46,Female,0.01448
1848,46,Male,0.01612
1848,47,Female,0.01414
1848,47,Male,0.01606
1848,48,Female,0.01409
1848,48,Male,0.01627
1848,49,Female,0.01448
1848,49,Male,0.01685
1848,50,Female,0.01520
1848,50,Male,0.01776
1848,51,Female,0.01655
1848,51,Male,0.01938
1848,52,Female,0.01847
1848,52,Male,0.02172
1848,53,Female,0.02011
1848,53,Male,0.02365
1848,54,Female,0.02126
1848,54,Male,0.02482
1848,55,Female,0.02230
1848,55,Male,0.02578
1848,56,Female,0.02276
1848,56,Male,0.02621
1848,57,Female,0.02255
1848,57,Male,0.02622
1848,58,Female,0.02302
1848,58,Male,0.02689
1848,59,Female,0.02456
1848,59,Male,0.02844
1848,60,Female,0.02659
1848,60,Male,0.03053
1848,61,Female,0.03009
1848,61,Male,0.03435
1848,62,Female,0.03531
1848,62,Male,0.04042
1848,63,Female,0.03977
1848,63,Male,0.04566
1848,64,Female,0.04297
1848,64,Male,0.04903
1848,65,Female,0.04619
1848,65,Male,0.05238
1848,66,Female,0.04787
1848,66,Male,0.05405
1848,67,Female,0.04789
1848,67,Male,0.05400
1848,68,Female,0.04968
1848,68,Male,0.05587
1848,69,Female,0.05351
1848,69,Male,0.05984
1848,70,Female,0.05795
1848,70,Male,0.06446
1848,71,Female,0.06499
1848,71,Male,0.07221
1848,72,Female,0.07552
1848,72,Male,0.08481
1848,73,Female,0.08488
1848,73,Male,0.09616
1848,74,Female,0.09245
1848,74,Male,0.10421
1848,75,Female,0.10080
1848,75,Male,0.11305
1848,76,Female,0.10809
1848,76,Male,0.12036
1848,77,Female,0.11339
1848,77,Male,0.12559
1848,78,Female,0.12123
1848,78,Male,0.13432
1848,79,Female,0.13258
1848,79,Male,0.14681
1848,80,Female,0.13153
1848,80,Male,0.14912
1848,81,Female,0.14309
1848,81,Male,0.16331
1848,82,Female,0.15677
1848,82,Male,0.18053
1848,83,Female,0.17180
1848,83,Male,0.20018
1848,84,Female,0.18722
1848,84,Male,0.22192
1848,85,Female,0.19672
1848,85,Male,0.22371
1848,86,Female,0.21225
1848,86,Male,0.24122
1848,87,Female,0.22868
1848,87,Male,0.25973
1848,88,Female,0.24600
1848,88,Male,0.27928
1848,89,Female,0.26420
1848,89,Male,0.29971
1848,90,Female,0.28324
1848,90,Male,0.32110
1848,91,Female,0.30310
1848,91,Male,0.34335
1848,92,Female,0.32366
1848,92,Male,0.36638
1848,93,Female,0.34477
1848,93,Male,0.38993
1848,94,Female,0.36660
1848,94,Male,0.41446
1848,95,Female,0.38875
1848,95,Male,0.43917
1848,96,Female,0.41146
1848,96,Male,0.46498
1848,97,Female,0.43455
1848,97,Male,0.49162
1848,98,Female,0.45931
1848,98,Male,0.51992
1848,99,Female,0.48494
1848,99,Male,0.55212
1848,100,Female,0.51022
1848,100,Male,0.58585
1848,101,Female,0.53907
1848,101,Male,0.62928
1848,102,Female,0.57445
1848,102,Male,0.69927
1848,103,Female,0.61320
1848,103,Male,0.79536
1848,104,Female,0.67072
1848,104,Male,0.99213
1848,105,Female,0.79536
1848,105,Male,2.19588
1848,106,Female,1.21064
1848,106,Male,NA
1848,107,Female,6.00000
1848,107,Male,NA
1848,108,Female,NA
1848,108,Male,NA
1848,109,Female,NA
1848,109,Male,NA
1848,110,Female,NA
1848,110,Male,NA
1849,0,Female,0.15977
1849,0,Male,0.19676
1849,1,Female,0.06592
1849,1,Male,0.07056
1849,2,Female,0.03901
1849,2,Male,0.03959
1849,3,Female,0.02818
1849,3,Male,0.02690
1849,4,Female,0.02049
1849,4,Male,0.02151
1849,5,Female,0.01598
1849,5,Male,0.01709
1849,6,Female,0.01296
1849,6,Male,0.01346
1849,7,Female,0.01046
1849,7,Male,0.01055
1849,8,Female,0.00851
1849,8,Male,0.00837
1849,9,Female,0.00732
1849,9,Male,0.00716
1849,10,Female,0.00675
1849,10,Male,0.00674
1849,11,Female,0.00649
1849,11,Male,0.00656
1849,12,Female,0.00640
1849,12,Male,0.00646
1849,13,Female,0.00649
1849,13,Male,0.00646
1849,14,Female,0.00690
1849,14,Male,0.00665
1849,15,Female,0.00760
1849,15,Male,0.00699
1849,16,Female,0.00831
1849,16,Male,0.00742
1849,17,Female,0.00895
1849,17,Male,0.00793
1849,18,Female,0.00933
1849,18,Male,0.00852
1849,19,Female,0.00970
1849,19,Male,0.00922
1849,20,Female,0.01030
1849,20,Male,0.01002
1849,21,Female,0.01088
1849,21,Male,0.01075
1849,22,Female,0.01142
1849,22,Male,0.01139
1849,23,Female,0.01185
1849,23,Male,0.01188
1849,24,Female,0.01216
1849,24,Male,0.01210
1849,25,Female,0.01234
1849,25,Male,0.01206
1849,26,Female,0.01248
1849,26,Male,0.01198
1849,27,Female,0.01267
1849,27,Male,0.01201
1849,28,Female,0.01295
1849,28,Male,0.01209
1849,29,Female,0.01323
1849,29,Male,0.01215
1849,30,Female,0.01342
1849,30,Male,0.01226
1849,31,Female,0.01371
1849,31,Male,0.01250
1849,32,Female,0.01414
1849,32,Male,0.01287
1849,33,Female,0.01472
1849,33,Male,0.01331
1849,34,Female,0.01518
1849,34,Male,0.01373
1849,35,Female,0.01540
1849,35,Male,0.01410
1849,36,Female,0.01553
1849,36,Male,0.01442
1849,37,Female,0.01561
1849,37,Male,0.01467
1849,38,Female,0.01565
1849,38,Male,0.01489
1849,39,Female,0.01575
1849,39,Male,0.01521
1849,40,Female,0.01600
1849,40,Male,0.01570
1849,41,Female,0.01638
1849,41,Male,0.01633
1849,42,Female,0.01700
1849,42,Male,0.01722
1849,43,Female,0.01783
1849,43,Male,0.01829
1849,44,Female,0.01840
1849,44,Male,0.01916
1849,45,Female,0.01861
1849,45,Male,0.01975
1849,46,Female,0.01873
1849,46,Male,0.02020
1849,47,Female,0.01868
1849,47,Male,0.02046
1849,48,Female,0.01844
1849,48,Male,0.02054
1849,49,Female,0.01853
1849,49,Male,0.02087
1849,50,Female,0.01912
1849,50,Male,0.02160
1849,51,Female,0.02015
1849,51,Male,0.02275
1849,52,Female,0.02197
1849,52,Male,0.02473
1849,53,Female,0.02443
1849,53,Male,0.02746
1849,54,Female,0.02645
1849,54,Male,0.02956
1849,55,Female,0.02781
1849,55,Male,0.03068
1849,56,Female,0.02895
1849,56,Male,0.03154
1849,57,Female,0.02933
1849,57,Male,0.03179
1849,58,Female,0.02887
1849,58,Male,0.03162
1849,59,Female,0.02928
1849,59,Male,0.03231
1849,60,Female,0.03106
1849,60,Male,0.03403
1849,61,Female,0.03347
1849,61,Male,0.03646
1849,62,Female,0.03760
1849,62,Male,0.04088
1849,63,Female,0.04339
1849,63,Male,0.04761
1849,64,Female,0.04811
1849,64,Male,0.05332
1849,65,Female,0.05162
1849,65,Male,0.05716
1849,66,Female,0.05500
1849,66,Male,0.06083
1849,67,Female,0.05684
1849,67,Male,0.06281
1849,68,Female,0.05721
1849,68,Male,0.06329
1849,69,Female,0.05946
1849,69,Male,0.06574
1849,70,Female,0.06374
1849,70,Male,0.07018
1849,71,Female,0.06879
1849,71,Male,0.07537
1849,72,Female,0.07659
1849,72,Male,0.08379
1849,73,Female,0.08739
1849,73,Male,0.09666
1849,74,Female,0.09679
1849,74,Male,0.10785
1849,75,Female,0.10508
1849,75,Male,0.11615
1849,76,Female,0.11411
1849,76,Male,0.12526
1849,77,Female,0.12232
1849,77,Male,0.13331
1849,78,Female,0.12901
1849,78,Male,0.14037
1849,79,Female,0.13845
1849,79,Male,0.15113
1849,80,Female,0.13674
1849,80,Male,0.15125
1849,81,Female,0.14920
1849,81,Male,0.16617
1849,82,Female,0.16184
1849,82,Male,0.18178
1849,83,Female,0.17685
1849,83,Male,0.20104
1849,84,Female,0.19296
1849,84,Male,0.22294
1849,85,Female,0.19869
1849,85,Male,0.22105
1849,86,Female,0.21391
1849,86,Male,0.23777
1849,87,Female,0.23016
1849,87,Male,0.25558
1849,88,Female,0.24751
1849,88,Male,0.27455
1849,89,Female,0.26598
1849,89,Male,0.29479
1849,90,Female,0.28558
1849,90,Male,0.31620
1849,91,Female,0.30641
1849,91,Male,0.33887
1849,92,Female,0.32847
1849,92,Male,0.36290
1849,93,Female,0.35175
1849,93,Male,0.38825
1849,94,Female,0.37615
1849,94,Male,0.41466
1849,95,Female,0.40202
1849,95,Male,0.44295
1849,96,Female,0.42892
1849,96,Male,0.47225
1849,97,Female,0.45747
1849,97,Male,0.50391
1849,98,Female,0.48755
1849,98,Male,0.53822
1849,99,Female,0.52159
1849,99,Male,0.57736
1849,100,Female,0.55895
1849,100,Male,0.62503
1849,101,Female,0.59720
1849,101,Male,0.68133
1849,102,Female,0.64508
1849,102,Male,0.76243
1849,103,Female,0.71233
1849,103,Male,0.92762
1849,104,Female,0.79290
1849,104,Male,1.23672
1849,105,Female,0.93734
1849,105,Male,2.44693
1849,106,Female,1.42991
1849,106,Male,NA
1849,107,Female,6.00000
1849,107,Male,NA
1849,108,Female,NA
1849,108,Male,NA
1849,109,Female,NA
1849,109,Male,NA
1849,110,Female,NA
1849,110,Male,NA
1850,0,Female,0.14175
1850,0,Male,0.17664
1850,1,Female,0.05862
1850,1,Male,0.06163
1850,2,Female,0.03120
1850,2,Male,0.03216
1850,3,Female,0.02173
1850,3,Male,0.02140
1850,4,Female,0.01689
1850,4,Male,0.01683
1850,5,Female,0.01280
1850,5,Male,0.01283
1850,6,Female,0.00975
1850,6,Male,0.00982
1850,7,Female,0.00737
1850,7,Male,0.00745
1850,8,Female,0.00570
1850,8,Male,0.00578
1850,9,Female,0.00477
1850,9,Male,0.00483
1850,10,Female,0.00457
1850,10,Male,0.00458
1850,11,Female,0.00463
1850,11,Male,0.00456
1850,12,Female,0.00483
1850,12,Male,0.00464
1850,13,Female,0.00515
1850,13,Male,0.00479
1850,14,Female,0.00557
1850,14,Male,0.00503
1850,15,Female,0.00613
1850,15,Male,0.00540
1850,16,Female,0.00673
1850,16,Male,0.00580
1850,17,Female,0.00726
1850,17,Male,0.00621
1850,18,Female,0.00765
1850,18,Male,0.00665
1850,19,Female,0.00777
1850,19,Male,0.00710
1850,20,Female,0.00785
1850,20,Male,0.00757
1850,21,Female,0.00814
1850,21,Male,0.00798
1850,22,Female,0.00844
1850,22,Male,0.00831
1850,23,Female,0.00873
1850,23,Male,0.00857
1850,24,Female,0.00896
1850,24,Male,0.00871
1850,25,Female,0.00911
1850,25,Male,0.00867
1850,26,Female,0.00920
1850,26,Male,0.00857
1850,27,Female,0.00928
1850,27,Male,0.00849
1850,28,Female,0.00943
1850,28,Male,0.00850
1850,29,Female,0.00971
1850,29,Male,0.00859
1850,30,Female,0.00996
